index,value0,value1
17213,907.6063842773,913.9496459961
17214,907.6582031250,914.0331420898
17215,907.7100219727,914.1166381836
17216,907.7618408203,914.2001342773
17217,907.8136596680,914.2836303711
17218,907.8654785156,914.3671264648
17219,907.9172973633,914.4506225586
17220,907.9691162109,914.5341186523
17221,908.0209350586,914.6176147461
17222,908.0727539062,914.7011108398
17223,908.1245727539,914.7846069336
17224,908.1763916016,914.8681030273
17225,908.2282104492,914.9515991211
17226,908.2800292969,915.0350952148
17227,908.3318481445,915.1185913086
17228,908.3836669922,915.2020874023
17229,908.4354858398,915.2855834961
17230,908.4873046875,915.3690795898
17231,908.5391235352,915.4525756836
17232,908.5909423828,915.5360717773
17233,908.6427612305,915.6195678711
17234,908.6945800781,915.7030639648
17235,908.7463989258,915.7865600586
17236,908.7982177734,915.8700561523
17237,908.8500366211,915.9535522461
17238,908.9018554688,916.0370483398
17239,908.9536743164,916.1205444336
17240,909.0026245117,916.2040405273
17241,909.0515747070,916.2875366211
17242,909.1005249023,916.3710327148
17243,909.1494750977,916.4545288086
17244,909.1984252930,916.5380249023
17245,909.2473754883,916.6215209961
17246,909.2963256836,916.7050170898
17247,909.3452758789,916.7885131836
17248,909.3942260742,916.8720092773
17249,909.4431762695,916.9555053711
17250,909.4921264648,917.0390014648
17251,909.5410766602,917.1224975586
17252,909.5900268555,917.2059936523
17253,909.6389770508,917.2894897461
17254,909.6879272461,917.3729858398
17255,909.7368774414,917.4564819336
17256,909.7858276367,917.5399780273
17257,909.8347778320,917.6234741211
17258,909.8837280273,917.7069702148
17259,909.9326782227,917.7904663086
17260,909.9816284180,917.8739624023
17261,910.0305786133,917.9574584961
17262,910.0795288086,918.0409545898
17263,910.1284790039,918.1244506836
17264,910.1774291992,918.2079467773
17265,910.2263793945,918.2914428711
17266,910.2753295898,918.3749389648
17267,910.3242797852,918.4584350586
17268,910.3732299805,918.5419311523
17269,910.4221801758,918.6254272461
17270,910.4711303711,918.7089233398
17271,910.5200805664,918.7924194336
17272,910.5690307617,918.8759155273
17273,910.6179809570,918.9594116211
17274,910.6669311523,919.0429077148
17275,910.7158813477,919.1264038086
17276,910.7993774414,919.2098999023
17277,910.8828735352,919.2933959961
17278,910.9663696289,919.3768920898
17279,911.0498657227,919.4603881836
17280,911.1333618164,919.5438842773
17281,911.2168579102,919.6273803711
17282,911.3003540039,919.7108764648
17283,911.3838500977,919.7943725586
17284,911.4673461914,919.8778686523
17285,911.5508422852,919.9613647461
17286,911.6343383789,920.0448608398
17287,911.7178344727,920.1283569336
17288,911.8013305664,920.2118530273
17289,911.8848266602,920.2953491211
17290,911.9683227539,920.3788452148
17291,912.0518188477,920.4623413086
17292,912.1353149414,920.5458374023
17293,912.2188110352,920.6293334961
17294,912.3023071289,920.7128295898
17295,912.3858032227,920.7963256836
17296,912.4692993164,920.8798217773
17297,912.5527954102,920.9633178711
17298,912.6362915039,921.0468139648
17299,912.7197875977,921.1303100586
17300,912.8032836914,921.2138061523
17301,912.8867797852,921.2973022461
17302,912.9702758789,921.3807983398
17303,913.0537719727,921.4642944336
17304,913.1372680664,921.5477905273
17305,913.2207641602,921.6312866211
17306,913.3042602539,921.7147827148
17307,913.3877563477,921.7982788086
17308,913.4712524414,921.8817749023
17309,913.5547485352,921.9652709961
17310,913.6382446289,922.0487670898
17311,913.7217407227,922.1322631836
17312,913.8052368164,922.2157592773
17313,913.8887329102,922.2992553711
17314,913.9722290039,922.3827514648
17315,914.0557250977,922.4662475586
17316,914.1392211914,922.5497436523
17317,914.2227172852,922.6332397461
17318,914.3062133789,922.7167358398
17319,914.3897094727,922.8002319336
17320,914.4732055664,922.8837280273
17321,914.5567016602,922.9672241211
17322,914.6401977539,923.0507202148
17323,914.7236938477,923.1342163086
17324,914.8071899414,923.2177124023
17325,914.8906860352,923.2608642578
17326,914.9741821289,923.3040161133
17327,915.0576782227,923.3471679688
17328,915.1411743164,923.3903198242
17329,915.2246704102,923.4334716797
17330,915.3081665039,923.4766235352
17331,915.3916625977,923.5197753906
17332,915.4751586914,923.5629272461
17333,915.5586547852,923.6060791016
17334,915.6421508789,923.6492309570
17335,915.7256469727,923.6923828125
17336,915.8091430664,923.7355346680
17337,915.8926391602,923.7786865234
17338,915.9761352539,923.8218383789
17339,916.0596313477,923.8649902344
17340,916.1431274414,923.9081420898
17341,916.2266235352,923.9512939453
17342,916.3101196289,923.9944458008
17343,916.3936157227,924.0375976562
17344,916.4771118164,924.0807495117
17345,916.5606079102,924.1239013672
17346,916.6441040039,924.1670532227
17347,916.7276000977,924.2102050781
17348,916.8110961914,924.2533569336
17349,916.8945922852,924.2965087891
17350,916.9780883789,924.3396606445
17351,917.0615844727,924.3828125000
17352,917.1450805664,924.4259643555
17353,917.2285766602,924.4691162109
17354,917.3120727539,924.5122680664
17355,917.3955688477,924.5554199219
17356,917.4790649414,924.5985717773
17357,917.5625610352,924.6417236328
17358,917.6460571289,924.6848754883
17359,917.7295532227,924.7280273438
17360,917.8130493164,924.7711791992
17361,917.8965454102,924.8143310547
17362,917.9800415039,924.8574829102
17363,918.0635375977,924.9006347656
17364,918.1470336914,924.9437866211
17365,918.2305297852,924.9869384766
17366,918.3140258789,925.0300903320
17367,918.3975219727,925.0732421875
17368,918.4810180664,925.1163940430
17369,918.5645141602,925.1595458984
17370,918.6480102539,925.2026977539
17371,918.7315063477,925.2458496094
17372,918.8150024414,925.2890014648
17373,918.8984985352,925.3321533203
17374,918.9819946289,925.3753051758
17375,919.0654907227,925.4184570312
17376,919.1489868164,925.4616088867
17377,919.2324829102,925.5047607422
17378,919.3159790039,925.5479125977
17379,919.3994750977,925.5910644531
17380,919.4829711914,925.6342163086
17381,919.5664672852,925.6773681641
17382,919.6499633789,925.7205200195
17383,919.7334594727,925.7636718750
17384,919.8169555664,925.8068237305
17385,919.9004516602,925.8499755859
17386,919.9839477539,925.8931274414
17387,920.0674438477,925.9362792969
17388,920.1509399414,925.9794311523
17389,920.2344360352,926.0225830078
17390,920.3179321289,926.0657348633
17391,920.4014282227,926.1088867188
17392,920.4849243164,926.1520385742
17393,920.5684204102,926.1951904297
17394,920.6519165039,926.2383422852
17395,920.7354125977,926.2814941406
17396,920.8189086914,926.3246459961
17397,920.9024047852,926.3707275391
17398,920.9859008789,926.4168090820
17399,921.0693969727,926.4628906250
17400,921.1528930664,926.5089721680
17401,921.2363891602,926.5550537109
17402,921.3198852539,926.6011352539
17403,921.4033813477,926.6472167969
17404,921.4868774414,926.6932983398
17405,921.5703735352,926.7393798828
17406,921.6538696289,926.7854614258
17407,921.7373657227,926.8315429688
17408,921.8208618164,926.8776245117
17409,921.9043579102,926.9237060547
17410,921.9878540039,926.9697875977
17411,922.0713500977,927.0158691406
17412,922.1548461914,927.0619506836
17413,922.2383422852,927.1080322266
17414,922.3218383789,927.1541137695
17415,922.4053344727,927.2001953125
17416,922.4888305664,927.2462768555
17417,922.5723266602,927.2923583984
17418,922.6154785156,927.3384399414
17419,922.6586303711,927.3845214844
17420,922.7017822266,927.4306030273
17421,922.7449340820,927.4766845703
17422,922.7880859375,927.5227661133
17423,922.8312377930,927.5688476562
17424,922.8743896484,927.6149291992
17425,922.9175415039,927.6610107422
17426,922.9606933594,927.7070922852
17427,923.0038452148,927.7531738281
17428,923.0469970703,927.7992553711
17429,923.0901489258,927.8453369141
17430,923.1333007812,927.8914184570
17431,923.1764526367,927.9375000000
17432,923.2196044922,927.9835815430
17433,923.2627563477,928.0267333984
17434,923.3059082031,928.0698852539
17435,923.3490600586,928.1130371094
17436,923.3922119141,928.1561889648
17437,923.4353637695,928.1993408203
17438,923.4785156250,928.2424926758
17439,923.5216674805,928.2856445312
17440,923.5648193359,928.3287963867
17441,923.6079711914,928.3719482422
17442,923.6511230469,928.4151000977
17443,923.6942749023,928.4582519531
17444,923.7374267578,928.5014038086
17445,923.7805786133,928.5445556641
17446,923.8237304688,928.5877075195
17447,923.8668823242,928.6308593750
17448,923.9100341797,928.6740112305
17449,923.9531860352,928.7171630859
17450,923.9963378906,928.7603149414
17451,924.0394897461,928.8034667969
17452,924.0826416016,928.8466186523
17453,924.1257934570,928.8897705078
17454,924.1689453125,928.9329223633
17455,924.2120971680,928.9760742188
17456,924.2552490234,929.0192260742
17457,924.2984008789,929.0623779297
17458,924.3415527344,929.1055297852
17459,924.3847045898,929.1486816406
17460,924.4278564453,929.1918334961
17461,924.4710083008,929.2349853516
17462,924.5141601562,929.2781372070
17463,924.5573120117,929.3212890625
17464,924.6004638672,929.3644409180
17465,924.6436157227,929.4075927734
17466,924.6867675781,929.4507446289
17467,924.7299194336,929.4938964844
17468,924.7730712891,929.5687255859
17469,924.8162231445,929.6435546875
17470,924.8593750000,929.7183837891
17471,924.9025268555,929.7932128906
17472,924.9456787109,929.8680419922
17473,924.9888305664,929.9428710938
17474,925.0319824219,930.0177001953
17475,925.0751342773,930.0925292969
17476,925.1182861328,930.1673583984
17477,925.1614379883,930.2421875000
17478,925.2045898438,930.3170166016
17479,925.2477416992,930.3918457031
17480,925.2908935547,930.4666748047
17481,925.3340454102,930.5415039062
17482,925.3771972656,930.6163330078
17483,925.4203491211,930.6911621094
17484,925.4635009766,930.7659912109
17485,925.5066528320,930.8408203125
17486,925.5498046875,930.9156494141
17487,925.5929565430,930.9904785156
17488,925.6361083984,931.0653076172
17489,925.6792602539,931.1401367188
17490,925.7253417969,931.2149658203
17491,925.7714233398,931.2897949219
17492,925.8175048828,931.3646240234
17493,925.8635864258,931.4394531250
17494,925.9096679688,931.5142822266
17495,925.9557495117,931.5891113281
17496,926.0018310547,931.6639404297
17497,926.0479125977,931.7387695312
17498,926.0939941406,931.8135986328
17499,926.1400756836,931.8884277344
17500,926.1861572266,931.9632568359
17501,926.2322387695,932.0380859375
17502,926.2783203125,932.1129150391
17503,926.3244018555,932.1877441406
17504,926.3704833984,932.2625732422
17505,926.4165649414,932.3374023438
17506,926.4626464844,932.4122314453
17507,926.5087280273,932.4870605469
17508,926.5548095703,932.5618896484
17509,926.6008911133,932.6367187500
17510,926.6469726562,932.7115478516
17511,926.6930541992,932.7863769531
17512,926.7391357422,932.8612060547
17513,926.7852172852,932.9360351562
17514,926.8312988281,933.0108642578
17515,926.8773803711,933.0856933594
17516,926.9234619141,933.1605224609
17517,926.9695434570,933.2353515625
17518,927.0156250000,933.3101806641
17519,927.0617065430,933.3850097656
17520,927.1077880859,933.4598388672
17521,927.1538696289,933.5346679688
17522,927.1999511719,933.6094970703
17523,927.2460327148,933.6843261719
17524,927.2921142578,933.7591552734
17525,927.3381958008,933.8339843750
17526,927.3813476562,933.9088134766
17527,927.4244995117,933.9836425781
17528,927.4676513672,934.0584716797
17529,927.5108032227,934.1333007812
17530,927.5539550781,934.2081298828
17531,927.5971069336,934.2829589844
17532,927.6402587891,934.3577880859
17533,927.6834106445,934.4326171875
17534,927.7265625000,934.5074462891
17535,927.7697143555,934.5822753906
17536,927.8128662109,934.6571044922
17537,927.8560180664,934.7319335938
17538,927.8991699219,934.8067626953
17539,927.9423217773,934.8815917969
17540,927.9854736328,934.9535522461
17541,928.0286254883,935.0255126953
17542,928.0717773438,935.0974731445
17543,928.1149291992,935.1694335938
17544,928.1580810547,935.2413940430
17545,928.2012329102,935.3133544922
17546,928.2443847656,935.3853149414
17547,928.2875366211,935.4572753906
17548,928.3306884766,935.5292358398
17549,928.3738403320,935.6011962891
17550,928.4169921875,935.6731567383
17551,928.4601440430,935.7451171875
17552,928.5032958984,935.8170776367
17553,928.5464477539,935.8890380859
17554,928.5895996094,935.9609985352
17555,928.6327514648,936.0329589844
17556,928.6759033203,936.1049194336
17557,928.7190551758,936.1768798828
17558,928.7622070312,936.2488403320
17559,928.8053588867,936.3208007812
17560,928.8485107422,936.3927612305
17561,928.9233398438,936.4647216797
17562,928.9981689453,936.5366821289
17563,929.0729980469,936.6086425781
17564,929.1478271484,936.6806030273
17565,929.2226562500,936.7525634766
17566,929.2974853516,936.8245239258
17567,929.3723144531,936.8964843750
17568,929.4471435547,936.9684448242
17569,929.5219726562,937.0404052734
17570,929.5968017578,937.1123657227
17571,929.6716308594,937.1843261719
17572,929.7464599609,937.2562866211
17573,929.8212890625,937.3282470703
17574,929.8961181641,937.4002075195
17575,929.9709472656,937.4750366211
17576,930.0457763672,937.5498657227
17577,930.1206054688,937.6246948242
17578,930.1954345703,937.6995239258
17579,930.2702636719,937.7743530273
17580,930.3450927734,937.8491821289
17581,930.4199218750,937.9240112305
17582,930.4947509766,937.9988403320
17583,930.5695800781,938.0736694336
17584,930.6444091797,938.1484985352
17585,930.7192382812,938.2233276367
17586,930.7940673828,938.2981567383
17587,930.8688964844,938.3729858398
17588,930.9437255859,938.4478149414
17589,931.0185546875,938.5226440430
17590,931.0933837891,938.5974731445
17591,931.1682128906,938.6723022461
17592,931.2430419922,938.7471313477
17593,931.3178710938,938.8219604492
17594,931.3927001953,938.8967895508
17595,931.4675292969,938.9716186523
17596,931.5423583984,939.0464477539
17597,931.6171875000,939.1212768555
17598,931.6920166016,939.1961059570
17599,931.7668457031,939.2709350586
17600,931.8416748047,939.3457641602
17601,931.9165039062,939.4205932617
17602,931.9913330078,939.4954223633
17603,932.0661621094,939.5702514648
17604,932.1409912109,939.6450805664
17605,932.2158203125,939.7199096680
17606,932.2906494141,939.7947387695
17607,932.3654785156,939.8695678711
17608,932.4403076172,939.9443969727
17609,932.5151367188,940.0192260742
17610,932.5899658203,940.0940551758
17611,932.6647949219,940.1832885742
17612,932.7396240234,940.2725219727
17613,932.8144531250,940.3617553711
17614,932.8892822266,940.4509887695
17615,932.9641113281,940.5402221680
17616,933.0389404297,940.6294555664
17617,933.1137695312,940.7186889648
17618,933.1885986328,940.8079223633
17619,933.2634277344,940.8971557617
17620,933.3382568359,940.9863891602
17621,933.4130859375,941.0756225586
17622,933.4879150391,941.1648559570
17623,933.5627441406,941.2540893555
17624,933.6375732422,941.3433227539
17625,933.7124023438,941.4325561523
17626,933.7872314453,941.5217895508
17627,933.8620605469,941.6110229492
17628,933.9368896484,941.7002563477
17629,934.0117187500,941.7894897461
17630,934.0865478516,941.8787231445
17631,934.1613769531,941.9679565430
17632,934.2362060547,942.0571899414
17633,934.3081665039,942.1464233398
17634,934.3801269531,942.2356567383
17635,934.4520874023,942.3248901367
17636,934.5240478516,942.4141235352
17637,934.5960083008,942.5033569336
17638,934.6679687500,942.5925903320
17639,934.7399291992,942.6818237305
